URL,Start Timecode,End Timecode
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:05:34.709,00:05:48.264
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:06:01.194,00:06:17.251
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:06:45.404,00:07:04.799
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:07:21.899,00:07:34.203
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:07:48.384,00:08:10.489
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:08:22.376,00:08:41.979
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:09:04.710,00:09:26.399
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:09:46.002,00:09:58.723
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:10:08.316,00:10:28.544
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:10:39.180,00:10:49.398
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:11:01.077,00:11:20.888
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:11:33.401,00:11:49.041
https://www.youtube.com/watch?v=Jc97OeIpaEY,00:12:19.071,00:12:31.584
https://www.youtube.com/watch?v=4fOWQfzWHbc,00:02:04.599,00:02:15.800
https://www.youtube.com/watch?v=4fOWQfzWHbc,00:05:30.800,00:05:38.399
https://www.youtube.com/watch?v=TZOoT8AbkNE,00:02:45.776,00:02:58.297
https://www.youtube.com/watch?v=TZOoT8AbkNE,00:05:23.706,00:05:32.554
https://www.youtube.com/watch?v=TZOoT8AbkNE,00:06:14.123,00:06:24.974
https://www.youtube.com/watch?v=TZOoT8AbkNE,00:08:04.140,00:08:17.829
https://www.youtube.com/watch?v=TZOoT8AbkNE,00:10:08.347,00:10:22.370
https://www.youtube.com/watch?v=TZOoT8AbkNE,00:13:14.490,00:13:23.839
https://www.youtube.com/watch?v=TZOoT8AbkNE,00:14:29.282,00:14:36.627
https://www.youtube.com/watch?v=PsFlp3u74mI,00:00:55.680,00:01:05.690
https://www.youtube.com/watch?v=PsFlp3u74mI,00:03:23.328,00:03:32.295
https://www.youtube.com/watch?v=r4n79ZRepi8,00:03:16.039,00:03:43.424
https://www.youtube.com/watch?v=r4n79ZRepi8,00:04:12.813,00:04:24.669
https://www.youtube.com/watch?v=r4n79ZRepi8,00:04:57.064,00:05:16.935
https://www.youtube.com/watch?v=r4n79ZRepi8,00:05:32.131,00:05:51.501
https://www.youtube.com/watch?v=r4n79ZRepi8,00:06:14.377,00:06:54.955
https://www.youtube.com/watch?v=r4n79ZRepi8,00:07:22.006,00:07:45.551
https://www.youtube.com/watch?v=r4n79ZRepi8,00:07:55.069,00:08:08.594
https://www.youtube.com/watch?v=r4n79ZRepi8,00:09:24.572,00:09:35.760
https://www.youtube.com/watch?v=r4n79ZRepi8,00:09:52.459,00:10:00.808
https://www.youtube.com/watch?v=r4n79ZRepi8,00:10:09.491,00:10:36.542
https://www.youtube.com/watch?v=r4n79ZRepi8,00:10:47.396,00:11:02.258
https://www.youtube.com/watch?v=r4n79ZRepi8,00:11:07.267,00:11:17.119
https://www.youtube.com/watch?v=r4n79ZRepi8,00:11:20.793,00:11:43.336
https://www.youtube.com/watch?v=r4n79ZRepi8,00:12:24.915,00:12:33.932
https://www.youtube.com/watch?v=tpa7eWBoPdg,00:05:19.688,00:05:28.202
https://www.youtube.com/watch?v=0ZLLoNYEYfs,00:02:33.069,00:02:43.288
https://www.youtube.com/watch?v=OgK5eQQIUGQ&pp=0gcJCa0JAYcqIYzv,00:14:22.194,00:14:29.535
https://www.youtube.com/watch?v=OgK5eQQIUGQ&pp=0gcJCa0JAYcqIYzv,00:14:29.869,00:14:37.042
https://www.youtube.com/watch?v=lrUQn26zp_c,00:01:30.000,00:01:39.200
https://www.youtube.com/watch?v=lrUQn26zp_c,00:02:06.799,00:02:31.599
https://www.youtube.com/watch?v=lrUQn26zp_c,00:03:03.400,00:03:11.800
https://www.youtube.com/watch?v=lrUQn26zp_c,00:03:52.000,00:04:00.599
https://www.youtube.com/watch?v=lrUQn26zp_c,00:04:28.800,00:04:36.800
https://www.youtube.com/watch?v=lrUQn26zp_c,00:05:06.000,00:05:17.600
https://www.youtube.com/watch?v=lrUQn26zp_c,00:06:31.399,00:06:52.399
https://www.youtube.com/watch?v=lrUQn26zp_c,00:11:21.600,00:11:33.200
https://www.youtube.com/watch?v=lrUQn26zp_c,00:12:26.000,00:12:33.799
https://www.youtube.com/watch?v=cTnPqgL8ZPs,00:00:30.887,00:00:43.243
https://www.youtube.com/watch?v=cTnPqgL8ZPs,00:01:55.537,00:02:02.549
https://www.youtube.com/watch?v=cTnPqgL8ZPs,00:05:41.937,00:05:54.960
https://www.youtube.com/watch?v=0Vjh5d5rez0&pp=0gcJCa0JAYcqIYzv,00:03:46.434,00:04:14.111
https://www.youtube.com/watch?v=0Vjh5d5rez0&pp=0gcJCa0JAYcqIYzv,00:04:24.340,00:04:32.763
https://www.youtube.com/watch?v=0Vjh5d5rez0&pp=0gcJCa0JAYcqIYzv,00:04:48.808,00:05:07.059
https://www.youtube.com/watch?v=0Vjh5d5rez0&pp=0gcJCa0JAYcqIYzv,00:05:21.700,00:05:38.748
https://www.youtube.com/watch?v=0Vjh5d5rez0&pp=0gcJCa0JAYcqIYzv,00:06:43.730,00:06:56.566
https://www.youtube.com/watch?v=0Vjh5d5rez0&pp=0gcJCa0JAYcqIYzv,00:08:46.875,00:09:01.917
https://www.youtube.com/watch?v=0Vjh5d5rez0&pp=0gcJCa0JAYcqIYzv,00:09:35.010,00:09:43.433
https://www.youtube.com/watch?v=q5_PrTvNypY&pp=0gcJCa0JAYcqIYzv,00:03:49.610,00:03:58.461
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:01:28.841,00:01:38.193
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:02:31.631,00:02:37.977
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:03:32.083,00:03:39.932
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:04:37.879,00:04:45.895
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:05:26.809,00:05:34.992
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:05:55.866,00:06:03.047
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:06:04.550,00:06:11.230
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:07:05.670,00:07:12.350
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:07:14.187,00:07:21.034
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:07:30.719,00:07:42.242
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:07:55.101,00:08:01.613
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:08:49.374,00:08:59.060
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:09:01.565,00:09:08.244
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:10:17.380,00:10:24.227
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:10:52.616,00:10:59.630
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:11:03.972,00:11:11.654
https://www.youtube.com/watch?v=n8QoLnT4ygo,00:11:53.570,00:11:59.915
https://www.youtube.com/watch?v=K_RSZC0s8a4,00:04:53.800,00:05:02.199
https://www.youtube.com/watch?v=K_RSZC0s8a4,00:06:04.199,00:06:18.000
https://www.youtube.com/watch?v=K_RSZC0s8a4,00:11:05.000,00:11:43.600
https://www.youtube.com/watch?v=p0Nag5w42ys,00:06:38.314,00:06:46.447
https://www.youtube.com/watch?v=U9d0p96N1iw,00:00:51.257,00:00:59.939
https://www.youtube.com/watch?v=U9d0p96N1iw,00:01:41.679,00:01:57.040
https://www.youtube.com/watch?v=U9d0p96N1iw,00:02:32.936,00:02:47.295
https://www.youtube.com/watch?v=U9d0p96N1iw,00:04:16.453,00:04:22.797
https://www.youtube.com/watch?v=U9d0p96N1iw,00:06:42.043,00:06:50.892
https://www.youtube.com/watch?v=U9d0p96N1iw,00:07:08.590,00:07:20.611
https://www.youtube.com/watch?v=U9d0p96N1iw,00:08:06.693,00:08:28.732
https://www.youtube.com/watch?v=U9d0p96N1iw,00:09:49.207,00:10:03.900
https://www.youtube.com/watch?v=U9d0p96N1iw,00:11:03.004,00:11:16.194
https://www.youtube.com/watch?v=U9d0p96N1iw,00:11:58.769,00:12:12.293
https://www.youtube.com/watch?v=OTIx-2udf6Y,00:00:59.200,00:01:07.400
https://www.youtube.com/watch?v=OTIx-2udf6Y,00:01:29.400,00:01:50.799
https://www.youtube.com/watch?v=OTIx-2udf6Y,00:02:16.000,00:03:16.800
https://www.youtube.com/watch?v=OTIx-2udf6Y,00:07:33.000,00:07:42.199
https://www.youtube.com/watch?v=OTIx-2udf6Y,00:12:17.200,00:12:26.399
https://www.youtube.com/watch?v=LpSDuDIaBGk,00:01:07.358,00:01:15.700
https://www.youtube.com/watch?v=cIu8Xo5yHlI,00:07:47.622,00:07:54.973
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:01:25.599,00:01:53.400
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:02:05.400,00:02:17.599
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:02:27.599,00:02:36.400
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:02:48.199,00:02:57.599
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:03:35.199,00:03:46.599
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:05:10.800,00:05:26.000
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:05:50.000,00:06:08.800
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:06:28.000,00:06:41.600
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:06:49.800,00:07:00.600
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:07:10.000,00:07:24.000
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:08:00.000,00:08:17.199
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:08:39.200,00:08:55.200
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:09:08.000,00:09:20.600
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:09:43.799,00:09:52.600
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:10:11.000,00:10:25.200
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:10:51.200,00:11:01.600
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:11:09.399,00:11:26.799
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:11:33.600,00:11:41.600
https://www.youtube.com/watch?v=9IFo0WjDvL4,00:11:50.799,00:12:09.799
https://www.youtube.com/watch?v=5gVTwb3ebAI&pp=0gcJCa0JAYcqIYzv,00:02:23.059,00:02:33.695
https://www.youtube.com/watch?v=5gVTwb3ebAI&pp=0gcJCa0JAYcqIYzv,00:02:42.245,00:02:50.587
https://www.youtube.com/watch?v=uuviC8Uoh1Y,00:02:44.539,00:02:53.298
https://www.youtube.com/watch?v=uuviC8Uoh1Y,00:04:52.375,00:05:01.134
https://www.youtube.com/watch?v=CA028e-idL0,00:04:02.533,00:04:16.506
https://www.youtube.com/watch?v=6wCml0g2mRE,00:05:04.800,00:05:25.600
https://www.youtube.com/watch?v=6wCml0g2mRE,00:07:21.600,00:07:30.000
https://www.youtube.com/watch?v=6wCml0g2mRE,00:10:56.399,00:11:04.799
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:02:25.075,00:02:32.253
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:04:34.290,00:04:41.135
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:05:11.185,00:05:17.863
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:06:06.777,00:06:23.639
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:06:36.994,00:06:43.338
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:06:54.691,00:07:12.387
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:08:58.898,00:09:13.756
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:11:05.943,00:11:12.621
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:11:43.672,00:11:59.866
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:12:16.227,00:12:24.741
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:13:00.133,00:13:07.479
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:13:26.176,00:13:39.866
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:16:09.782,00:16:16.794
https://www.youtube.com/watch?v=Z9VovH1OWQc,00:16:22.971,00:16:46.844
https://www.youtube.com/watch?v=4GpNYaDkBcs,00:00:18.143,00:00:28.153
https://www.youtube.com/watch?v=4GpNYaDkBcs,00:02:08.670,00:02:28.064
https://www.youtube.com/watch?v=4GpNYaDkBcs,00:04:11.709,00:04:30.687
https://www.youtube.com/watch?v=4GpNYaDkBcs,00:05:34.500,00:05:47.221
https://www.youtube.com/watch?v=4GpNYaDkBcs,00:06:01.402,00:06:17.877
https://www.youtube.com/watch?v=4GpNYaDkBcs,00:08:03.816,00:08:18.206
https://www.youtube.com/watch?v=xb0nLpdWttA&pp=0gcJCa0JAYcqIYzv,00:02:09.504,00:02:19.931
https://www.youtube.com/watch?v=xb0nLpdWttA&pp=0gcJCa0JAYcqIYzv,00:03:29.375,00:03:38.551
https://www.youtube.com/watch?v=xb0nLpdWttA&pp=0gcJCa0JAYcqIYzv,00:07:06.676,00:07:24.193
https://www.youtube.com/watch?v=xb0nLpdWttA&pp=0gcJCa0JAYcqIYzv,00:08:20.917,00:08:33.638
https://www.youtube.com/watch?v=xb0nLpdWttA&pp=0gcJCa0JAYcqIYzv,00:10:36.260,00:10:46.479
https://www.youtube.com/watch?v=rHUJAlMa7qI,00:10:05.200,00:10:23.399
https://www.youtube.com/watch?v=2JMuljrVrSI,00:03:32.291,00:03:43.333
https://www.youtube.com/watch?v=2JMuljrVrSI,00:07:07.500,00:07:20.000
https://www.youtube.com/watch?v=MG9oqntiJKg,00:02:26.621,00:02:37.643
https://www.youtube.com/watch?v=MG9oqntiJKg,00:03:57.634,00:04:11.661
https://www.youtube.com/watch?v=MG9oqntiJKg,00:04:22.182,00:04:29.530
https://www.youtube.com/watch?v=Y06CZUf3cm0,00:02:42.662,00:02:53.089
https://www.youtube.com/watch?v=Y06CZUf3cm0,00:05:13.855,00:05:25.533
https://www.youtube.com/watch?v=Y06CZUf3cm0,00:06:36.020,00:06:52.286
https://www.youtube.com/watch?v=Y06CZUf3cm0,00:07:33.369,00:07:43.588
https://www.youtube.com/watch?v=Y06CZUf3cm0,00:09:40.371,00:09:48.713
https://www.youtube.com/watch?v=UoJPsI1N-54,00:01:33.857,00:01:47.886
https://www.youtube.com/watch?v=UoJPsI1N-54,00:02:14.106,00:02:32.977
https://www.youtube.com/watch?v=UoJPsI1N-54,00:02:34.313,00:02:44.334
https://www.youtube.com/watch?v=UoJPsI1N-54,00:03:43.955,00:04:02.159
https://www.youtube.com/watch?v=UoJPsI1N-54,00:04:19.193,00:04:33.723
https://www.youtube.com/watch?v=UoJPsI1N-54,00:05:11.466,00:05:17.812
https://www.youtube.com/watch?v=UoJPsI1N-54,00:05:21.153,00:05:39.857
https://www.youtube.com/watch?v=UoJPsI1N-54,00:07:07.034,00:07:14.216
https://www.youtube.com/watch?v=UoJPsI1N-54,00:08:53.751,00:09:03.605
https://www.youtube.com/watch?v=UoJPsI1N-54,00:10:56.000,00:11:09.027
https://www.youtube.com/watch?v=cYa6QYGXqu4,00:00:32.949,00:00:41.291
https://www.youtube.com/watch?v=cYa6QYGXqu4,00:01:06.316,00:01:15.492
https://www.youtube.com/watch?v=cYa6QYGXqu4,00:07:30.032,00:07:40.877
https://www.youtube.com/watch?v=yVq8r9w29DI,00:05:44.399,00:05:55.199
https://www.youtube.com/watch?v=yVq8r9w29DI,00:07:30.399,00:07:38.399
https://www.youtube.com/watch?v=yVq8r9w29DI,00:09:13.000,00:09:25.799
https://www.youtube.com/watch?v=4JlCcR3lumA,00:14:41.000,00:14:48.799
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:00:58.391,00:01:06.733
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:01:16.326,00:01:25.919
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:01:45.104,00:02:01.162
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:04:07.747,00:04:32.563
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:05:40.548,00:05:54.520
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:06:23.925,00:06:33.726
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:06:50.409,00:06:58.334
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:07:00.002,00:07:21.691
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:15:02.776,00:15:13.829
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:15:59.917,00:16:10.344
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:16:15.140,00:16:28.487
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:16:34.326,00:16:43.293
https://www.youtube.com/watch?v=71dsyj5pWEo&pp=0gcJCa0JAYcqIYzv,00:22:24.468,00:22:37.189
https://www.youtube.com/watch?v=rsL4vztsChc,00:13:12.666,00:13:21.008
https://www.youtube.com/watch?v=MsKU2BY6yHQ,00:05:44.927,00:05:55.354
https://www.youtube.com/watch?v=MsKU2BY6yHQ,00:08:02.982,00:08:15.286
https://www.youtube.com/watch?v=MsKU2BY6yHQ,00:10:17.074,00:10:25.207
https://www.youtube.com/watch?v=KEz7EZcfVts,00:02:38.400,00:02:48.199
https://www.youtube.com/watch?v=KEz7EZcfVts,00:03:00.599,00:03:08.599
https://www.youtube.com/watch?v=KEz7EZcfVts,00:03:36.599,00:03:49.000
https://www.youtube.com/watch?v=KEz7EZcfVts,00:05:43.199,00:05:57.600
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:00:32.891,00:01:28.990
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:02:00.212,00:02:12.233
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:02:45.959,00:02:53.306
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:03:51.909,00:03:58.922
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:04:33.650,00:04:41.998
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:06:19.837,00:06:37.869
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:06:58.739,00:07:21.279
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:08:29.399,00:08:37.914
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:10:05.736,00:10:21.932
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:11:59.771,00:12:33.330
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:12:53.700,00:13:45.458
https://www.youtube.com/watch?v=fHDy7Jzp-5I,00:13:46.126,00:14:33.710
https://www.youtube.com/watch?v=lY7e3CDPY4g,00:22:38.190,00:23:06.384
https://www.youtube.com/watch?v=lY7e3CDPY4g,00:26:23.081,00:26:31.423
https://www.youtube.com/watch?v=lY7e3CDPY4g,00:26:41.433,00:26:48.440
https://www.youtube.com/watch?v=uq-deRtvedI&pp=0gcJCa0JAYcqIYzv,00:00:49.248,00:01:15.125
https://www.youtube.com/watch?v=uq-deRtvedI&pp=0gcJCa0JAYcqIYzv,00:01:36.828,00:01:51.519
https://www.youtube.com/watch?v=uq-deRtvedI&pp=0gcJCa0JAYcqIYzv,00:02:41.602,00:02:50.450
https://www.youtube.com/watch?v=uq-deRtvedI&pp=0gcJCa0JAYcqIYzv,00:07:27.245,00:07:44.273
https://www.youtube.com/watch?v=uq-deRtvedI&pp=0gcJCa0JAYcqIYzv,00:10:18.697,00:10:26.043
https://www.youtube.com/watch?v=Ki5AcnSWbSs&pp=0gcJCa0JAYcqIYzv,00:04:16.800,00:04:24.800
https://www.youtube.com/watch?v=Ki5AcnSWbSs&pp=0gcJCa0JAYcqIYzv,00:05:03.600,00:05:16.800
https://www.youtube.com/watch?v=WknzP23-y_Y,00:00:26.901,00:00:35.243
https://www.youtube.com/watch?v=WknzP23-y_Y,00:01:40.308,00:01:53.863
https://www.youtube.com/watch?v=WknzP23-y_Y,00:03:20.408,00:03:33.963
https://www.youtube.com/watch?v=V56A6SHbI1Q,00:01:30.298,00:01:39.474
https://www.youtube.com/watch?v=V56A6SHbI1Q,00:03:06.644,00:03:19.365
https://www.youtube.com/watch?v=V56A6SHbI1Q,00:04:09.207,00:04:17.548
https://www.youtube.com/watch?v=V56A6SHbI1Q,00:05:19.485,00:05:31.789
https://www.youtube.com/watch?v=Ne-1bg2Ifn4,00:01:12.200,00:01:24.799
https://www.youtube.com/watch?v=Ne-1bg2Ifn4,00:01:47.599,00:01:58.799
https://www.youtube.com/watch?v=Ne-1bg2Ifn4,00:03:16.800,00:03:26.199
https://www.youtube.com/watch?v=Ne-1bg2Ifn4,00:03:51.199,00:04:00.800
https://www.youtube.com/watch?v=Ne-1bg2Ifn4,00:06:45.199,00:06:58.600
https://www.youtube.com/watch?v=Ne-1bg2Ifn4,00:07:05.399,00:07:24.399
https://www.youtube.com/watch?v=vgigO1XgyRo,00:02:55.800,00:03:08.199
https://www.youtube.com/watch?v=vgigO1XgyRo,00:04:50.399,00:04:58.399
https://www.youtube.com/watch?v=vgigO1XgyRo,00:09:21.000,00:09:30.000
https://www.youtube.com/watch?v=vgigO1XgyRo,00:13:54.600,00:14:04.799
https://www.youtube.com/watch?v=vgigO1XgyRo,00:15:00.600,00:15:08.399
https://www.youtube.com/watch?v=I2s4msDXNgw,00:03:45.642,00:03:54.400
https://www.youtube.com/watch?v=I2s4msDXNgw,00:08:32.386,00:08:41.771
https://www.youtube.com/watch?v=hg_xzFJ4ZAA,00:01:41.768,00:01:51.778
https://www.youtube.com/watch?v=hg_xzFJ4ZAA,00:02:00.954,00:02:10.964
https://www.youtube.com/watch?v=hg_xzFJ4ZAA,00:02:29.732,00:02:53.715
https://www.youtube.com/watch?v=hg_xzFJ4ZAA,00:03:21.034,00:03:37.717
https://www.youtube.com/watch?v=hg_xzFJ4ZAA,00:03:55.860,00:04:08.164
https://www.youtube.com/watch?v=hg_xzFJ4ZAA,00:04:39.445,00:04:56.754
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:01:26.544,00:01:34.469
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:02:47.458,00:02:56.634
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:03:09.355,00:03:22.702
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:03:35.840,00:03:46.059
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:04:44.033,00:04:55.503
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:05:34.709,00:05:44.093
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:06:10.161,00:06:19.754
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:06:48.950,00:06:57.083
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:07:28.156,00:07:37.123
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:08:22.376,00:08:35.306
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:08:41.979,00:08:50.112
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:09:13.886,00:09:25.773
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:09:31.612,00:09:41.622
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:10:11.652,00:10:27.501
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:10:48.564,00:10:58.366
https://www.youtube.com/watch?v=p-Yd4PdmYzg,00:11:10.044,00:11:32.149
https://www.youtube.com/watch?v=E7hwoDHfU28,00:00:50.399,00:00:58.399
https://www.youtube.com/watch?v=E7hwoDHfU28,00:01:23.000,00:01:33.599
https://www.youtube.com/watch?v=E7hwoDHfU28,00:01:34.200,00:01:55.799
https://www.youtube.com/watch?v=E7hwoDHfU28,00:02:03.400,00:02:19.800
https://www.youtube.com/watch?v=E7hwoDHfU28,00:02:25.199,00:02:34.400
https://www.youtube.com/watch?v=E7hwoDHfU28,00:02:51.599,00:03:13.400
https://www.youtube.com/watch?v=E7hwoDHfU28,00:03:24.400,00:03:32.400
https://www.youtube.com/watch?v=E7hwoDHfU28,00:03:58.000,00:04:11.000
https://www.youtube.com/watch?v=E7hwoDHfU28,00:04:46.000,00:04:54.000
https://www.youtube.com/watch?v=E7hwoDHfU28,00:05:12.000,00:05:19.600
https://www.youtube.com/watch?v=E7hwoDHfU28,00:05:36.000,00:05:44.800
https://www.youtube.com/watch?v=E7hwoDHfU28,00:05:50.000,00:06:02.800
https://www.youtube.com/watch?v=E7hwoDHfU28,00:10:07.200,00:10:15.799
https://www.youtube.com/watch?v=E7hwoDHfU28,00:12:01.000,00:12:11.000
https://www.youtube.com/watch?v=E7hwoDHfU28,00:12:17.600,00:12:36.799
https://www.youtube.com/watch?v=E7hwoDHfU28,00:13:02.799,00:13:12.799
https://www.youtube.com/watch?v=E7hwoDHfU28,00:13:18.799,00:13:27.200
https://www.youtube.com/watch?v=kZeVIJqW1ts,00:00:15.199,00:00:29.199
https://www.youtube.com/watch?v=kZeVIJqW1ts,00:01:52.000,00:01:59.599
https://www.youtube.com/watch?v=kZeVIJqW1ts,00:04:39.199,00:04:56.199
https://www.youtube.com/watch?v=amtBUvkweEA,00:04:59.048,00:05:11.978
https://www.youtube.com/watch?v=bsxJVgb6Kls,00:02:04.599,00:02:13.800
https://www.youtube.com/watch?v=WknzP23-y_Y&pp=0gcJCa0JAYcqIYzv,00:01:08.193,00:01:23.416
https://www.youtube.com/watch?v=WknzP23-y_Y&pp=0gcJCa0JAYcqIYzv,00:01:40.308,00:01:53.863
https://www.youtube.com/watch?v=WknzP23-y_Y&pp=0gcJCa0JAYcqIYzv,00:03:20.408,00:03:33.963
https://www.youtube.com/watch?v=MD4W_e3dJPs,00:04:53.420,00:05:01.937
https://www.youtube.com/watch?v=MD4W_e3dJPs,00:06:32.785,00:06:40.968
https://www.youtube.com/watch?v=MD4W_e3dJPs,00:07:46.098,00:07:52.945
https://www.youtube.com/watch?v=MD4W_e3dJPs,00:08:38.871,00:08:55.905
https://www.youtube.com/watch?v=MD4W_e3dJPs,00:09:13.106,00:09:20.120
https://www.youtube.com/watch?v=MD4W_e3dJPs,00:09:49.345,00:10:04.041
https://www.youtube.com/watch?v=MD4W_e3dJPs,00:10:13.894,00:10:24.248
https://www.youtube.com/watch?v=MD4W_e3dJPs,00:11:17.020,00:11:26.706
https://www.youtube.com/watch?v=MQD0RKYcR6c,00:03:09.147,00:03:17.488
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:01:35.512,00:01:52.612
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:01:55.323,00:02:05.542
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:02:54.757,00:03:06.019
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:03:16.863,00:03:29.375
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:04:50.915,00:05:03.219
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:05:17.191,00:05:29.704
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:06:20.171,00:06:29.555
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:06:38.940,00:06:58.334
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:07:01.879,00:07:13.975
